PassengerId,Pclass,Ticket,Fare,Cabin,Embarked,Survived
6254,3,PC 97247,13.4485,,S,0
6255,2,C.A. 76258,24.7627,,S,0
6256,2,A/ 40551,31.3112,,S,0
6257,1,C.A. 97266,88.9591,A55,S,0
6258,3,A/ 76198,8.5974,,S,0
6259,2,PC 93339,50,,S,1
6260,3,A/ 97365,24.7561,,S,0
6261,1,C.A. 58948,161.4304,B17,Q,1
6262,3,A/ 49720,9.3085,,C,0
6263,2,LINE 76138,22.964,,C,1
6264,1,STON/O 88445,183.2854,D58,S,1
6265,1,PC 78354,20,E66,S,0
6266,2,A/ 32078,13.9277,,S,1
6267,3,C.A. 59851,22.6172,,S,1
6268,1,SOTON/OQ 96289,41.5936,B138,S,1
6269,1,C.A. 10461,71.6767,,S,0
6270,1,STON/O 73932,250.8328,,S,0
6271,2,PC 29290,29.8151,,S,0
6272,1,STON/O 57608,207.4684,D109,C,1
6273,2,SOTON/OQ 73633,16.7514,,S,0
6274,1,W.E.P. 81031,45.0429,,C,0
6275,1,PC 41375,20,,C,1
6276,3,PC 40875,6.4806,,S,1
6277,1,PC 62985,20,C118,S,0
6278,1,STON/O 82304,77.1323,,Q,0
6279,3,LINE 25462,19.8753,,S,1
6280,1,SOTON/OQ 50521,65.0745,A52,S,0
6281,2,STON/O 60647,24.1848,,S,1
6282,1,C.A. 97516,43.7022,D141,S,0
6283,3,STON/O 10548,13.3713,,S,1
6284,1,LINE 83965,28.9745,D144,S,1
6285,2,W.E.P. 54998,10.1068,,S,1
6286,1,LINE 64125,130.2435,C141,C,0
6287,1,STON/O 57695,103.819,,S,1
6288,1,LINE 95611,159.0595,E146,S,0
6289,1,LINE 20275,162.3041,C91,S,1
6290,2,W.E.P. 67353,32.5398,,C,0
6291,1,C.A. 78849,155.3413,D30,C,1
6292,1,A/ 91870,20,C29,S,0
6293,1,W.E.P. 37727,20,E112,C,1
6294,2,W.E.P. 20405,27.1879,,S,0
6295,3,PC 98214,10.201,,Q,0
6296,3,A/ 28713,24.0558,,S,0
6297,2,PC 80825,22.8127,,S,1
6298,2,C.A. 80688,10,,C,1
6299,1,A/ 56092,67.7844,,S,1
6300,3,LINE 69196,30,,S,0
6301,2,SOTON/OQ 52520,17.1347,,S,1
6302,3,STON/O 68314,23.7218,,S,1
6303,1,W.E.P. 23919,97.9586,B40,S,1
6304,1,C.A. 96119,20,,S,0
6305,1,PC 63627,72.1647,,S,0
6306,3,PC 95907,15.6532,,S,0
6307,1,A/ 51758,143.0928,,S,1
6308,3,W.E.P. 54900,5,,S,0
6309,1,C.A. 67018,25.6063,B84,S,1
6310,1,PC 50062,107.5726,,S,1
6311,3,LINE 48083,30,,C,0
6312,2,SOTON/OQ 69128,12.7255,,S,0
6313,3,C.A. 76335,22.727,,Q,1
6314,1,A/ 21410,20,,S,1
6315,3,A/ 81837,24.8015,,S,1
6316,1,STON/O 27663,176.8044,E117,S,0
6317,2,SOTON/OQ 81399,29.5077,,S,1
6318,2,STON/O 63508,30.5445,,C,1
6319,1,PC 46888,90.822,D39,S,1
6320,1,PC 87065,164.925,B50,S,1
6321,3,W.E.P. 27483,14.6735,,S,0
6322,1,LINE 42783,116.0981,D46,S,1
6323,2,A/ 16729,28.8941,,S,1
6324,1,STON/O 14083,235.9528,B104,S,0
6325,2,SOTON/OQ 43650,30.9012,,Q,0
6326,1,LINE 77285,62.972,,C,0
6327,1,W.E.P. 58591,91.1384,D18,C,0
6328,1,SOTON/OQ 97368,49.4861,D41,S,1
6329,1,C.A. 75643,23.5475,E27,S,0
6330,3,W.E.P. 99813,28.1187,,S,0
6331,1,A/ 10255,96.8156,D68,S,0
6332,3,SOTON/OQ 26043,5.1768,,S,0
6333,1,SOTON/OQ 87987,240.2858,D70,S,0
6334,1,PC 42122,117.3588,,S,0
6335,1,SOTON/OQ 68272,20,B26,S,0
6336,1,LINE 69806,20,,S,0
6337,1,SOTON/OQ 84251,149.0479,,S,1
6338,1,PC 28536,20,B86,S,0
6339,1,LINE 32034,161.7015,C113,S,1
6340,3,STON/O 86170,14.1717,,S,0
6341,2,SOTON/OQ 28584,10,,S,1
6342,1,C.A. 16040,122.5376,,S,0
6343,1,A/ 61337,107.8105,,S,0
6344,1,LINE 94478,268.4824,A52,S,1
6345,3,STON/O 78097,23.1644,,S,1
6346,2,C.A. 39716,16.5907,,C,0
6347,1,A/ 48841,37.2726,C136,C,0
6348,1,W.E.P. 33266,194.5939,,S,0
6349,2,A/ 93345,10,,S,1
6350,2,STON/O 75590,16.1385,,S,1
6351,1,STON/O 91353,20,E116,C,1
6352,2,SOTON/OQ 83916,48.0318,,S,0
6353,1,C.A. 29969,20,,Q,1
6354,3,PC 85659,14.9305,,C,0
6355,3,PC 84885,18.5967,,C,0
6356,1,W.E.P. 79140,71.2406,A52,S,0
6357,1,SOTON/OQ 17428,240.5306,C67,S,0
6358,3,STON/O 76327,19.5911,,C,0
6359,2,LINE 75015,10,,Q,1
6360,1,SOTON/OQ 84982,144.4089,A121,S,1
6361,1,STON/O 10976,161.5339,B120,S,1
6362,2,A/ 24911,25.4469,,S,1
6363,2,PC 98734,23.6526,,S,1
6364,1,W.E.P. 39850,82.8935,E133,S,1
6365,1,SOTON/OQ 26069,27.986,E38,S,1
6366,1,SOTON/OQ 92222,159.0954,,Q,0
6367,1,A/ 12373,161.8187,,S,0
6368,2,C.A. 27543,31.7851,,S,0
6369,1,SOTON/OQ 12847,20,,C,1
6370,1,LINE 82991,229.8266,,C,1
6371,3,C.A. 91948,11.1223,,S,1
6372,1,LINE 14476,151.9036,A126,S,1
6373,2,W.E.P. 46753,10,,S,0
6374,1,A/ 42347,21.4464,,Q,0
6375,1,C.A. 27108,167.3034,D134,S,0
6376,2,STON/O 93539,10.8565,,S,0
6377,1,STON/O 16468,196.3137,B126,S,0
6378,1,STON/O 59411,20,E135,S,1
6379,3,C.A. 58159,16.9361,,S,1
6380,2,STON/O 10883,30.8196,,S,1
6381,3,C.A. 74452,5,,S,1
6382,3,A/ 70856,9.3258,,Q,0
6383,3,LINE 16331,15.9708,,S,1
6384,1,W.E.P. 44400,163.477,C88,Q,1
6385,3,A/ 34109,30,,S,1
6386,3,W.E.P. 97220,16.8052,,S,0
6387,1,A/ 93501,68.7794,B102,C,0
6388,1,LINE 51329,156.2665,E47,S,1
6389,1,W.E.P. 33816,96.0744,E5,S,0
6390,3,W.E.P. 15321,17.1374,,S,0
6391,1,PC 51991,20,,S,0
6392,2,W.E.P. 82040,26.5003,,S,0
6393,1,STON/O 17974,171.2822,D47,S,0
6394,2,C.A. 59791,50,,C,1
6395,3,LINE 61976,5,,S,0
6396,1,A/ 67132,20,C52,S,0
6397,2,C.A. 15520,26.7363,,S,1
6398,2,STON/O 81663,20.606,,S,1
6399,3,PC 21287,30,,S,1
6400,1,STON/O 21294,211.0739,,S,1
6401,2,A/ 64352,10,,S,1
6402,3,C.A. 15296,13.0569,,S,1
6403,1,STON/O 28111,54.4563,E122,S,0
6404,1,W.E.P. 30283,155.5183,,S,1
6405,1,LINE 91436,20,B137,S,1
6406,1,PC 96309,130.0643,E46,S,0
6407,1,W.E.P. 69517,26.7886,,S,1
6408,3,W.E.P. 50866,5.4495,,S,1
6409,3,A/ 43525,27.6243,,S,0
6410,1,W.E.P. 76313,69.8762,B68,C,1
6411,3,C.A. 52508,9.0712,,S,1
6412,2,C.A. 70419,18.9461,,S,0
6413,3,STON/O 37867,13.4419,,S,1
6414,1,PC 45848,105.5714,,S,1
6415,1,W.E.P. 74733,51.508,A59,S,1
6416,3,W.E.P. 78257,19.2225,,C,0
6417,1,C.A. 55667,20,B53,S,0
6418,3,W.E.P. 18530,15.2295,,S,0
6419,1,W.E.P. 63097,86.3359,E141,S,1
6420,2,PC 67747,22.7124,,S,1
6421,2,C.A. 38776,25.4179,,S,1
6422,1,A/ 81872,83.4595,D79,C,0
6423,1,C.A. 53102,280.4567,,Q,1
6424,1,A/ 26908,53.8899,C57,S,1
6425,1,A/ 94233,174.8138,,C,1
6426,2,C.A. 70538,10.7599,,C,1
6427,1,SOTON/OQ 11451,197.8878,A48,C,1
6428,1,W.E.P. 71229,109.1766,A90,C,1
6429,1,W.E.P. 54110,20,C29,C,1
6430,2,A/ 39236,36.8464,,S,0
6431,1,LINE 18360,33.2956,,S,1
6432,1,C.A. 30978,118.1468,A147,S,0
6433,3,A/ 22349,26.9164,,S,0
6434,3,STON/O 57704,27.9485,,S,0
6435,1,W.E.P. 64267,215.3785,,S,1
6436,1,SOTON/OQ 50941,85.2035,C124,S,1
6437,3,STON/O 53439,10.5806,,C,0
6438,1,C.A. 98546,121.6945,,C,0
6439,1,W.E.P. 29336,20,,Q,1
6440,2,PC 60682,23.2169,,S,0
6441,1,C.A. 87374,101.7888,E67,C,0
6442,1,C.A. 34118,90.1414,D57,S,1
6443,1,LINE 72725,198.4621,A99,S,1
6444,1,SOTON/OQ 66112,32.426,,S,0
6445,1,LINE 53306,167.7555,C142,S,1
6446,2,SOTON/OQ 32785,10,,S,0
6447,2,LINE 65744,10,,C,1
6448,1,STON/O 73477,61.9222,,S,0
6449,1,LINE 60550,131.873,,C,1
6450,3,C.A. 36901,5,,S,0
6451,3,W.E.P. 49997,22.2022,,S,0
6452,3,A/ 77219,20.1296,,S,0
6453,1,A/ 61175,94.7417,D114,C,0
6454,1,A/ 98859,48.1547,E87,C,0
6455,1,PC 92148,53.4937,D91,S,0
6456,2,W.E.P. 25652,33.0183,,S,1
6457,1,SOTON/OQ 76498,177.1429,E32,Q,0
6458,1,STON/O 18405,20,B4,S,1
6459,1,LINE 15632,191.499,,C,1
6460,1,W.E.P. 50692,20,B109,S,0
6461,1,LINE 47630,20,,S,0
6462,1,LINE 41337,128.5308,,S,0
6463,3,STON/O 58691,21.496,,S,1
6464,1,PC 60288,25.6806,B34,S,0
6465,3,LINE 55865,5,,S,1
6466,1,W.E.P. 29444,242.3709,,Q,0
6467,3,STON/O 94379,12.0294,,S,1
6468,1,PC 18737,50.1661,,S,0
6469,1,W.E.P. 28600,83.33,C28,S,0
6470,1,A/ 41496,20,E9,S,0
6471,1,SOTON/OQ 99910,38.9709,B27,S,0
6472,1,A/ 12430,207.3098,,Q,1
6473,1,STON/O 20946,98.4129,,C,0
6474,2,PC 56688,10,,S,1
6475,2,W.E.P. 20069,10,,S,0
6476,2,W.E.P. 16790,20.4183,,S,0
6477,3,STON/O 19454,5,,S,0
6478,1,C.A. 32219,63.9338,B90,S,1
6479,3,LINE 43484,5,,S,1
6480,1,STON/O 91963,43.5472,D97,S,0
6481,2,C.A. 48540,21.9295,,C,1
6482,1,C.A. 10871,300,,S,1
6483,1,LINE 24198,46.776,D50,S,1
6484,1,W.E.P. 99044,182.4842,E111,S,1
6485,3,W.E.P. 85554,5,,C,0
6486,1,PC 55660,262.3241,,S,1
6487,2,W.E.P. 72315,11.5268,,S,0
6488,3,STON/O 54929,5.3352,,S,0
6489,1,W.E.P. 48902,20,B80,S,0
6490,3,A/ 22455,11.3432,,S,0
6491,1,C.A. 50880,103.3609,,S,1
6492,1,STON/O 92283,133.2893,D57,C,0
6493,2,C.A. 50729,50,,S,0
6494,2,SOTON/OQ 98976,13.432,,S,0
6495,3,W.E.P. 29254,25.4426,,S,1
6496,1,A/ 69331,20,A82,S,0
6497,1,PC 98115,20,,Q,0
6498,1,SOTON/OQ 91659,121.1833,C18,Q,1
6499,1,PC 67109,20,E144,S,0
6500,1,SOTON/OQ 47986,74.8205,B44,Q,0
6501,1,W.E.P. 27672,65.4058,,S,0
6502,1,C.A. 67769,20,D135,S,1
6503,1,SOTON/OQ 30135,129.3027,E98,S,0
6504,1,W.E.P. 21948,31.4021,A32,Q,0
6505,1,A/ 67285,92.9639,,S,1
6506,1,STON/O 60251,20,,Q,1
6507,1,C.A. 99341,80.0995,E124,S,1
6508,1,A/ 49823,53.0433,,C,1
6509,1,PC 39112,187.813,B97,S,0
6510,3,W.E.P. 76477,16.9885,,S,0
6511,1,A/ 89603,20,E38,S,1
6512,1,PC 14839,20,,S,1
6513,1,A/ 99800,20,E17,S,1
6514,1,C.A. 38188,200.4046,E27,C,0
6515,3,C.A. 89940,5,,Q,0
6516,2,W.E.P. 22261,25.8584,,C,1
6517,2,SOTON/OQ 64131,11.6794,,C,1
6518,1,STON/O 23642,151.7772,,S,1
6519,2,A/ 31167,32.8903,,S,1
6520,3,A/ 82425,25.5527,,S,1
6521,1,SOTON/OQ 41769,178.2124,,S,1
6522,2,C.A. 74419,22.5313,,S,0
6523,1,STON/O 65419,57.3942,C104,S,1
6524,1,W.E.P. 16833,120.4321,,S,1
6525,1,STON/O 54919,20,E127,S,0
6526,3,STON/O 56793,30,,S,0
6527,1,SOTON/OQ 75531,157.4759,,S,1
6528,1,LINE 43753,20,C119,S,0
6529,1,PC 61874,86.2688,D60,S,1
6530,3,W.E.P. 83579,5,,S,0
6531,3,C.A. 71428,5.0429,,S,0
6532,2,STON/O 12726,10.8777,,C,0
6533,1,W.E.P. 29350,31.2688,A39,S,0
6534,1,LINE 23315,20,A140,S,1
6535,1,SOTON/OQ 36187,262.2889,C41,S,0
6536,1,C.A. 32189,213.0105,B13,S,1
6537,1,SOTON/OQ 76708,20,C101,S,1
6538,1,SOTON/OQ 55722,179.8171,,S,0
6539,1,SOTON/OQ 38818,100.6353,,C,1
6540,1,STON/O 52932,147.0318,,S,1
6541,2,LINE 89354,22.8566,,S,0
6542,1,A/ 70986,184.3968,B83,S,1
6543,3,LINE 95171,14.5094,,C,1
6544,2,STON/O 66624,10,,S,0
6545,1,STON/O 16972,20,C3,C,1
6546,2,A/ 52512,30.0303,,S,0
6547,3,PC 50544,11.18,,C,0
6548,2,C.A. 23190,24.3784,,Q,1
6549,1,PC 16861,20,B27,S,1
6550,1,W.E.P. 49540,94.6139,A134,C,1
6551,1,LINE 22100,111.4529,D27,Q,1
6552,1,STON/O 63185,101.5031,,S,0
6553,2,LINE 97274,28.4792,,C,0
6554,3,LINE 39057,12.1215,,S,1
6555,3,C.A. 88187,7.8316,,C,1
6556,1,C.A. 83892,49.0381,E17,S,1
6557,2,PC 17452,11.8799,,C,0
6558,2,PC 32399,35.486,,S,1
6559,2,A/ 86537,20.7055,,S,1
6560,1,LINE 98042,101.8215,,C,1
6561,1,STON/O 16420,154.5543,,S,0
6562,2,SOTON/OQ 54756,34.0386,,C,0
6563,3,PC 11200,5,,S,0
6564,1,STON/O 85634,20,,S,1
6565,1,SOTON/OQ 36350,129.9325,B106,C,0
6566,3,STON/O 68495,25.0166,,S,0
6567,1,A/ 52876,103.9157,,S,1
6568,3,C.A. 16643,5,,S,0
6569,1,A/ 36343,20,B71,C,1
6570,2,A/ 84379,10,,S,1
6571,1,A/ 27468,63.9044,,S,1
6572,1,LINE 46111,122.6302,A5,S,0
6573,1,W.E.P. 82630,195.8142,C102,S,1
6574,2,C.A. 54006,19.3597,,S,1
6575,1,C.A. 35192,177.9021,A146,S,1
6576,2,LINE 33511,41.5652,,S,1
6577,2,LINE 32956,32.326,,S,0
6578,1,A/ 12766,138.7044,,S,1
6579,2,LINE 69053,13.1954,,S,0
6580,2,A/ 58603,26.9042,,Q,1
6581,3,A/ 19392,5,,S,0
6582,1,W.E.P. 55757,194.0123,D59,S,0
6583,1,SOTON/OQ 67083,86.7575,B28,S,0
6584,1,A/ 74695,94.9583,,S,0
6585,1,SOTON/OQ 71440,20,C43,S,1
6586,3,LINE 21256,7.4625,,S,0
6587,1,SOTON/OQ 48739,20,E53,S,0
6588,2,STON/O 73009,35.1376,,S,1
6589,1,LINE 62961,20,,S,1
6590,2,A/ 67019,31.6381,,S,1
6591,2,PC 72450,24.2142,,S,0
6592,1,SOTON/OQ 84303,128.4251,A3,S,0
6593,1,W.E.P. 43889,162.6777,,S,1
6594,1,PC 81981,20,,C,0
6595,1,STON/O 38879,80.6309,E128,S,1
6596,3,STON/O 26228,15.8527,,C,1
6597,1,SOTON/OQ 54410,20,,S,1
6598,1,SOTON/OQ 76085,64.1756,,S,1
6599,1,PC 44786,75.7654,E102,S,0
6600,3,SOTON/OQ 99029,25.3525,,Q,0
6601,3,A/ 43361,5,,S,0
6602,1,A/ 32696,20,B133,S,1
6603,3,C.A. 86545,6.9402,,C,0
6604,2,A/ 56084,24.3685,,C,1
6605,1,LINE 71564,20,C12,S,1
6606,2,PC 87993,10,,S,0
6607,1,W.E.P. 35897,135.8211,E8,S,1
6608,1,A/ 90591,54.2296,D52,C,1
6609,1,SOTON/OQ 40456,77.3132,D39,C,0
6610,1,C.A. 43487,20,D120,S,1
6611,1,STON/O 70651,74.6147,E63,S,1
6612,1,C.A. 68559,64.591,,S,0
6613,3,A/ 56607,5,,C,0
6614,3,STON/O 77002,16.0151,,S,1
6615,3,PC 57834,15.964,,S,0
6616,1,C.A. 51254,106.3681,,S,1
6617,1,LINE 62751,55.716,B36,S,1
6618,2,C.A. 69390,10,,S,0
6619,1,PC 87246,132.3572,D71,C,0
6620,1,W.E.P. 10205,150.43,,S,1
6621,1,W.E.P. 75610,78.5927,E18,S,1
6622,1,SOTON/OQ 62792,82.8241,,S,0
6623,3,PC 88666,5,,S,1
6624,2,STON/O 15607,18.8043,,Q,1
6625,1,PC 53179,105.864,,C,1
6626,2,C.A. 54061,10,,S,0
6627,3,PC 42564,30,,C,0
6628,3,LINE 91565,22.4673,,S,0
6629,1,LINE 20602,20,D120,S,0
6630,3,STON/O 50633,10.7008,,S,1
6631,1,LINE 36846,20,,S,0
6632,2,W.E.P. 20421,10.5709,,S,1
6633,2,W.E.P. 44674,13.7445,,Q,0
6634,2,LINE 28435,18.3301,,Q,0
6635,3,LINE 81894,15.8801,,S,0
6636,1,STON/O 41888,211.2804,,S,1
6637,1,W.E.P. 11221,107.1946,,S,0
6638,1,W.E.P. 75185,43.5133,,S,0
6639,1,C.A. 56816,20,D13,Q,1
6640,1,PC 93955,22.602,B87,S,0
6641,1,W.E.P. 57230,41.0821,,S,0
6642,1,A/ 85501,201.8073,,S,1
6643,1,LINE 87315,171.1121,E116,C,1
6644,1,C.A. 19279,102.0149,,S,1
6645,2,LINE 44290,10.7664,,Q,1
6646,3,STON/O 35555,5,,S,1
6647,3,SOTON/OQ 86596,30,,Q,0
6648,1,C.A. 98692,45.3451,,C,0
6649,1,STON/O 83136,54.1482,B41,S,1
6650,2,A/ 83025,18.9762,,C,1
6651,2,LINE 67745,14.0894,,S,1
6652,2,LINE 22488,16.1438,,S,0
6653,1,C.A. 78668,93.7339,D62,S,0
6654,1,C.A. 13697,48.9227,,S,0
6655,1,A/ 73154,56.323,D147,C,1
6656,1,SOTON/OQ 36610,20,,S,0
6657,1,W.E.P. 99454,79.1492,,S,1
6658,2,LINE 38820,10,,S,0
6659,1,SOTON/OQ 53294,51.9577,C69,C,0
6660,1,C.A. 41724,51.3187,,S,1
6661,1,C.A. 78557,169.0278,A131,S,1
6662,2,STON/O 18951,16.6514,,S,1
6663,3,PC 28274,9.8697,,C,0
6664,1,C.A. 93721,59.5364,B18,S,1
6665,3,C.A. 79119,12.5514,,S,1
6666,1,SOTON/OQ 95347,178.1586,,S,0
6667,1,A/ 49372,81.7866,B112,C,1
6668,1,SOTON/OQ 47352,159.8947,D100,C,0
6669,2,STON/O 60857,30.0753,,S,1
6670,3,A/ 15732,9.4575,,Q,0
6671,3,PC 24040,5,,S,0
6672,1,PC 46916,162.2606,C51,S,1
6673,3,SOTON/OQ 60949,6.6647,,C,1
6674,3,LINE 70069,28.2784,,S,1
6675,1,SOTON/OQ 51626,70.8345,C120,S,1
6676,3,A/ 75310,12.7778,,Q,0
6677,1,LINE 82544,202.9772,A83,S,1
6678,1,A/ 65456,52.6195,A67,Q,1
6679,2,SOTON/OQ 29098,32.7446,,S,1
6680,1,W.E.P. 48273,30.8799,E63,C,0
6681,1,C.A. 11109,182.0793,C81,S,1
6682,1,A/ 77525,124.5961,C100,S,1
6683,2,PC 77874,13.8582,,S,1
6684,1,SOTON/OQ 42398,20,,C,1
6685,1,W.E.P. 10989,43.117,,S,1
6686,3,C.A. 70518,5,,S,0
6687,3,SOTON/OQ 46444,5,,S,1
6688,3,A/ 76854,5.2755,,C,0
6689,3,C.A. 64090,15.4671,,S,0
6690,2,LINE 82252,20.5105,,C,1
6691,1,A/ 67216,48.3884,,S,1
6692,2,SOTON/OQ 74696,22.9948,,S,0
6693,2,STON/O 69508,16.8124,,C,0
6694,1,PC 74970,130.4358,E104,S,1
6695,1,A/ 88100,84.3218,C40,S,1
6696,3,W.E.P. 79212,5.7259,,Q,0
6697,3,LINE 47433,5.8841,,Q,0
6698,1,LINE 54110,68.3834,E123,Q,1
6699,2,PC 65859,11.8897,,S,0
6700,2,PC 75599,10.3519,,S,1
6701,1,W.E.P. 53979,35.0855,C50,C,0
6702,2,STON/O 72695,21.0751,,C,0
6703,1,W.E.P. 62726,20,B121,S,0
6704,1,C.A. 99782,214.458,D104,Q,1
6705,1,C.A. 74000,52.4543,B94,S,1
6706,2,SOTON/OQ 65547,20.8358,,Q,0
6707,1,C.A. 89235,20,C54,S,0
6708,1,W.E.P. 78086,127.1177,C46,S,0
6709,3,C.A. 22028,19.5273,,Q,0
6710,3,LINE 44751,5,,Q,0
6711,1,C.A. 12736,159.2845,A101,C,1
6712,1,W.E.P. 60936,39.8536,C130,S,1
6713,1,STON/O 21982,76.929,,S,0
6714,2,STON/O 68953,45.3154,,C,1
6715,1,SOTON/OQ 26636,20,,C,0
6716,1,A/ 99565,20,C129,S,0
6717,2,A/ 70422,10,,S,1
6718,3,SOTON/OQ 80571,30,,S,0
6719,1,SOTON/OQ 51204,167.4975,E21,S,1
6720,2,W.E.P. 40213,21.7175,,S,1
6721,2,STON/O 60576,10,,S,1
6722,2,A/ 72756,22.2317,,S,0
6723,1,STON/O 20688,20,D123,S,0
6724,1,C.A. 60876,131.1232,,C,1
6725,2,LINE 74712,10,,S,1
6726,1,PC 73698,76.9447,,S,1
6727,1,LINE 61271,20,D112,S,0
6728,1,SOTON/OQ 35959,105.119,,S,0
6729,2,W.E.P. 33423,28.052,,C,0
6730,1,A/ 65451,143.9164,,S,1
6731,1,SOTON/OQ 18692,154.1869,,C,1
6732,1,W.E.P. 26280,115.3042,C77,C,1
6733,2,A/ 70963,35.0358,,S,0
6734,2,SOTON/OQ 73631,10,,C,1
6735,3,W.E.P. 99068,12.998,,C,0
6736,2,W.E.P. 15890,16.4773,,S,0
6737,3,C.A. 11540,10.2761,,C,1
6738,1,PC 14209,114.3014,C63,S,0
6739,1,C.A. 38704,65.1987,E101,S,1
6740,2,PC 90513,34.4638,,S,0
6741,2,A/ 21860,35.3825,,S,1
6742,1,A/ 56366,204.9425,D134,S,1
6743,3,W.E.P. 35028,14.5667,,S,0
6744,1,LINE 44174,29.5163,,C,0
6745,1,STON/O 67969,127.9642,E94,Q,1
6746,1,A/ 87746,117.2247,C144,Q,1
6747,3,W.E.P. 77446,21.2055,,S,0
6748,2,STON/O 47405,10,,S,0
6749,3,A/ 54419,13.424,,S,0
6750,3,C.A. 68723,10.3531,,Q,0
6751,1,STON/O 77705,168.9465,B81,C,1
6752,1,STON/O 67973,20,,S,1
6753,2,PC 65280,32.9435,,S,0
6754,1,W.E.P. 10444,156.4803,D144,S,0
6755,1,SOTON/OQ 66165,107.994,,S,1
6756,3,A/ 74639,21.6784,,S,0
6757,2,A/ 80940,27.599,,C,0
6758,3,A/ 79574,17.8151,,S,0
6759,2,PC 15214,26.7271,,C,0
6760,2,STON/O 55965,35.4562,,S,0
6761,1,W.E.P. 72456,170.1733,E105,Q,0
6762,1,PC 17529,20,B44,S,1
6763,1,A/ 55828,101.0196,A80,S,1
6764,1,A/ 31031,20,,S,1
6765,1,SOTON/OQ 86275,20,C6,Q,0
6766,1,PC 23450,20,A100,S,1
6767,1,SOTON/OQ 87695,61.7597,E30,S,0
6768,2,STON/O 93637,11.0487,,S,1
6769,1,C.A. 41789,54.4821,,S,1
6770,1,C.A. 77385,182.6413,,S,0
6771,1,A/ 28212,128.2808,D54,S,1
6772,1,PC 11336,90.9598,B8,S,0
6773,1,STON/O 47164,106.0599,E50,S,0
6774,2,A/ 63032,32.0317,,S,0
6775,3,SOTON/OQ 53597,12.9346,,S,0
6776,1,C.A. 65660,73.1902,D76,S,1
6777,1,W.E.P. 66993,59.2787,,S,0
6778,3,A/ 15458,30,,S,0
6779,1,SOTON/OQ 86012,135.4252,E52,S,0
6780,1,LINE 29797,154.2991,,S,0
6781,1,A/ 61870,194.4403,D92,S,1
6782,1,PC 44675,136.7783,D100,S,1
6783,2,C.A. 92760,14.7068,,S,1
6784,1,PC 57601,20,A21,S,1
6785,3,PC 37153,24.8445,,C,0
6786,2,PC 59108,18.1026,,S,1
6787,2,C.A. 55106,24.084,,S,0
6788,2,STON/O 86082,10,,S,1
6789,1,SOTON/OQ 38318,57.8515,,C,1
6790,2,SOTON/OQ 69497,12.7687,,S,1
6791,1,A/ 85718,77.2788,,S,1
6792,2,PC 24372,33.481,,S,0
6793,1,SOTON/OQ 93265,92.088,,S,1
6794,1,LINE 99682,117.6349,C53,C,1
6795,1,PC 17322,149.0289,D64,Q,0
6796,1,PC 93525,198.0116,C116,S,1
6797,1,LINE 83141,236.2972,,S,0
6798,1,PC 21523,126.5761,,S,1
6799,1,A/ 72569,25.3799,,S,1
6800,3,STON/O 46803,6.8865,,S,0
6801,1,STON/O 92721,45.5762,B97,S,0
6802,2,A/ 53477,10,,S,0
6803,2,W.E.P. 49353,26.0613,,S,1
6804,2,C.A. 23777,10,,Q,0
6805,2,W.E.P. 84378,12.6642,,S,1
6806,3,PC 85942,5,,S,0
6807,1,LINE 91660,171.257,,S,0
6808,1,W.E.P. 40316,174.6025,E20,S,0
6809,1,C.A. 33584,68.3044,C67,S,1
6810,1,W.E.P. 24601,121.7892,B102,S,0
6811,1,STON/O 27760,117.5291,C77,S,1
6812,1,W.E.P. 38412,20,A88,Q,1
6813,3,C.A. 78586,30,,S,1
6814,2,STON/O 84606,14.4249,,C,0
6815,3,STON/O 59115,5,,S,1
6816,1,SOTON/OQ 42889,182.765,,S,0
6817,1,C.A. 74245,20,,C,0
6818,2,LINE 37832,10.3389,,C,0
6819,2,W.E.P. 71234,19.4427,,S,0
6820,1,SOTON/OQ 20446,130.2678,,S,0
6821,1,PC 65760,56.9764,D48,S,1
6822,2,A/ 16109,23.8874,,S,0
6823,3,LINE 77965,11.0189,,S,0
6824,3,LINE 42664,18.1428,,S,0
6825,1,SOTON/OQ 15425,20,,C,1
6826,2,LINE 87950,22.4661,,S,1
6827,1,A/ 26101,140.8129,,S,1
6828,3,STON/O 34761,6.5807,,C,1
6829,1,LINE 99534,55.9559,C106,S,1
6830,1,LINE 56953,213.7906,C14,S,0
6831,2,SOTON/OQ 49073,33.7559,,C,0
6832,1,SOTON/OQ 82276,124.5162,D41,S,1
6833,2,W.E.P. 27692,30.5933,,S,0
6834,3,PC 37191,6.8793,,S,1
6835,1,STON/O 92070,44.5403,D72,S,0
6836,3,PC 17502,8.4795,,S,1
6837,2,W.E.P. 86225,43.6971,,S,1
6838,2,SOTON/OQ 66727,10,,S,0
6839,3,C.A. 21324,5,,C,0
6840,2,PC 91257,10,,S,0
6841,1,W.E.P. 29306,28.7767,A32,C,1
6842,2,C.A. 70957,34.033,,S,0
6843,2,STON/O 27696,10,,C,0
6844,3,W.E.P. 11076,21.3405,,S,0
6845,1,LINE 96877,67.804,,S,0
6846,1,C.A. 80697,93.0348,C86,S,0
6847,2,STON/O 88230,10,,S,1
6848,3,LINE 29126,11.3004,,S,0
6849,1,PC 69458,20,A63,S,1
6850,2,A/ 88303,23.6777,,Q,1
6851,1,C.A. 68099,119.925,B63,C,0
6852,1,LINE 63408,20,,Q,0
